timestamp,throughput_gbps,queueing_KB
0.000326000000,0.00,0.00
0.000327000000,0.00,0.00
0.000328000000,0.00,0.00
0.000329000000,0.00,0.00
0.000330000000,0.00,0.00
0.000331000000,0.00,0.00
0.000332000000,0.00,0.00
0.000333000000,0.00,0.00
0.000334000000,0.00,0.00
0.000335000000,0.00,0.00
0.000336000000,0.00,0.00
0.000337000000,0.00,0.00
0.000338000000,0.00,0.00
0.000339000000,0.00,0.00
0.000340000000,0.00,0.00
0.000341000000,0.00,0.00
0.000342000000,0.00,0.00
0.000343000000,0.00,0.00
0.000344000000,0.00,0.00
0.000345000000,0.00,0.00
0.000346000000,0.00,0.00
0.000347000000,0.00,0.00
0.000348000000,0.00,0.00
0.000349000000,0.00,0.00
0.000350000000,0.00,0.00
0.000351000000,0.00,0.00
0.000352000000,0.00,0.00
0.000353000000,0.00,0.00
0.000354000000,0.00,0.00
0.000355000000,0.00,0.00
0.000356000000,0.00,0.00
0.000357000000,0.00,0.00
0.000358000000,0.00,0.00
0.000359000000,0.00,0.00
0.000360000000,0.00,0.00
0.000361000000,0.00,0.00
0.000362000000,0.00,0.00
0.000363000000,0.00,0.00
0.000364000000,0.00,0.00
0.000365000000,0.00,0.00
0.000366000000,0.00,0.00
0.000367000000,0.00,0.00
0.000368000000,0.00,0.00
0.000369000000,0.00,0.00
0.000370000000,0.00,0.00
0.000371000000,0.00,0.00
0.000372000000,0.00,0.00
0.000373000000,0.00,0.00
0.000374000000,0.00,0.00
0.000375000000,0.00,0.00
0.000376000000,0.00,0.00
0.000377000000,0.00,0.00
0.000378000000,0.00,0.00
0.000379000000,0.00,0.00
0.000380000000,0.00,0.00
0.000381000000,0.00,0.00
0.000382000000,0.00,0.00
0.000383000000,0.00,0.00
0.000384000000,0.00,0.00
0.000385000000,0.00,0.00
0.000386000000,0.00,0.00
0.000387000000,0.00,0.00
0.000388000000,0.00,0.00
0.000389000000,0.00,0.00
0.000390000000,0.00,0.00
0.000391000000,0.00,0.00
0.000392000000,0.00,0.00
0.000393000000,0.00,0.00
0.000394000000,0.00,0.00
0.000395000000,0.00,0.00
0.000396000000,0.00,0.00
0.000397000000,0.00,0.00
0.000398000000,0.00,0.00
0.000399000000,0.00,0.00
0.000400000000,0.00,0.00
