timestamp,global_SRPT6_credit_sent_ratio
10.000145960000,0.00
10.000146980000,0.00
10.000148000000,0.00
10.000149020000,0.00
10.000150040000,0.00
10.000151060000,0.00
10.000152080000,0.00
10.000153100000,0.00
10.000154120000,0.00
10.000155140000,0.00
10.000156160000,0.00
10.000157180000,0.00
10.000158200000,0.00
10.000159220000,0.00
10.000160240000,0.00
10.000161260000,0.00
10.000162280000,0.00
10.000163300000,0.00
10.000164320000,0.00
10.000165340000,0.00
10.000166360000,0.00
10.000167380000,0.00
10.000168400000,0.00
10.000169420000,0.00
10.000170440000,0.00
10.000171460000,0.00
10.000172480000,0.00
10.000173500000,0.00
10.000174520000,0.00
10.000175540000,0.00
10.000176560000,0.00
10.000177580000,0.00
10.000178600000,0.00
10.000179620000,0.00
10.000180640000,0.00
10.000181660000,0.00
10.000182680000,0.00
10.000183700000,0.00
10.000184720000,0.00
10.000185740000,0.00
10.000186760000,0.00
10.000187780000,0.00
10.000188800000,0.00
10.000189820000,0.00
10.000190840000,0.00
10.000191860000,0.00
10.000192880000,0.00
10.000193900000,0.00
10.000194920000,0.00
10.000195940000,0.00
10.000196960000,0.00
10.000197980000,0.00
10.000199000000,0.00
10.000200020000,0.00
10.000201040000,0.00
10.000202060000,0.00
10.000203080000,0.00
10.000204100000,0.00
10.000205120000,0.00
10.000206140000,0.00
10.000207160000,0.00
10.000208180000,0.00
10.000209200000,0.00
10.000210220000,0.00
10.000211240000,0.00
10.000212260000,0.00
10.000213280000,0.00
10.000214300000,0.00
10.000215320000,0.00
10.000216340000,0.00
10.000217360000,0.00
10.000218380000,0.00
10.000219400000,0.00
10.000220420000,0.00
10.000221440000,0.00
10.000222460000,0.00
10.000223480000,0.00
10.000224500000,0.00
10.000225520000,0.00
10.000226540000,0.00
10.000227560000,0.00
10.000228580000,0.00
10.000229600000,0.00
10.000230620000,0.00
10.000231640000,0.00
10.000232660000,0.00
10.000233680000,0.00
10.000234700000,0.00
10.000235720000,0.00
10.000236740000,0.00
10.000237760000,0.00
10.000238780000,0.00
10.000239800000,0.00
10.000240820000,0.00
10.000241840000,0.00
10.000242860000,0.00
10.000243880000,0.00
10.000244900000,0.00
10.000245920000,0.00
10.000246940000,0.00
10.000247960000,0.00
10.000248980000,0.00
10.000250000000,0.00
10.000251020000,0.00
10.000252040000,0.00
10.000253060000,0.00
10.000254080000,0.00
10.000255100000,0.00
10.000256120000,0.00
10.000257140000,0.00
10.000258160000,0.00
10.000259180000,0.00
10.000260200000,0.00
10.000261220000,0.00
10.000262240000,0.00
10.000263260000,0.00
10.000264280000,0.00
10.000265300000,0.00
10.000266320000,0.00
10.000267340000,0.00
10.000268360000,0.00
10.000269380000,0.00
10.000270400000,0.00
10.000271420000,0.00
10.000272440000,0.00
10.000273460000,0.00
10.000274480000,0.00
10.000275500000,0.00
10.000276520000,0.00
10.000277540000,0.00
10.000278560000,0.00
10.000279580000,0.00
10.000280600000,0.00
10.000281620000,0.00
10.000282640000,0.00
10.000283660000,0.00
10.000284680000,0.00
10.000285700000,0.00
10.000286720000,0.00
10.000287740000,0.00
10.000288760000,0.00
10.000289780000,0.00
10.000290800000,0.00
10.000291820000,0.00
10.000292840000,0.00
10.000293860000,0.00
10.000294880000,0.00
10.000295900000,0.00
10.000296920000,0.00
10.000297940000,0.00
10.000298960000,0.00
10.000299980000,0.00
10.000301000000,0.00
10.000302020000,0.00
10.000303040000,0.00
10.000304060000,0.00
10.000305080000,0.00
10.000306100000,0.00
10.000307120000,0.00
10.000308140000,0.00
10.000309160000,0.00
10.000310180000,0.00
10.000311200000,0.00
10.000312220000,0.00
10.000313240000,0.00
10.000314260000,0.00
10.000315280000,0.00
10.000316300000,0.00
10.000317320000,0.00
10.000318340000,0.00
10.000319360000,0.00
10.000320380000,0.00
10.000321400000,0.00
10.000322420000,0.00
10.000323440000,0.00
10.000324460000,0.00
10.000325480000,0.00
10.000326500000,0.00
10.000327520000,0.00
10.000328540000,0.00
10.000329560000,0.00
10.000330580000,0.00
10.000331600000,0.00
10.000332620000,0.00
10.000333640000,0.00
10.000334660000,0.00
10.000335680000,0.00
10.000336700000,0.00
10.000337720000,0.00
10.000338740000,0.00
10.000339760000,0.00
10.000340780000,0.00
10.000341800000,0.00
10.000342820000,0.00
10.000343840000,0.00
10.000344860000,0.00
10.000345880000,0.00
10.000346900000,0.00
10.000347920000,0.00
10.000348940000,0.00
10.000349960000,0.00
10.000350980000,0.00
10.000352000000,0.00
10.000353020000,0.00
10.000354040000,0.00
10.000355060000,0.00
10.000356080000,0.00
10.000357100000,0.00
10.000358120000,0.00
10.000359140000,0.00
10.000360160000,0.00
10.000361180000,0.00
10.000362200000,0.00
10.000363220000,0.00
10.000364240000,0.00
10.000365260000,0.00
10.000366280000,0.00
10.000367300000,0.00
10.000368320000,0.00
10.000369340000,0.00
10.000370360000,0.00
10.000371380000,0.00
10.000372400000,0.00
10.000373420000,0.00
10.000374440000,0.00
10.000375460000,0.00
10.000376480000,0.00
10.000377500000,0.00
10.000378520000,0.00
10.000379540000,0.00
10.000380560000,0.00
10.000381580000,0.00
10.000382600000,0.00
10.000383620000,0.00
10.000384640000,0.00
10.000385660000,0.00
10.000386680000,0.00
10.000387700000,0.00
10.000388720000,0.00
10.000389740000,0.00
10.000390760000,0.00
10.000391780000,0.00
10.000392800000,0.00
10.000393820000,0.00
10.000394840000,0.00
10.000395860000,0.00
10.000396880000,0.00
10.000397900000,0.00
10.000398920000,0.00
10.000399940000,0.00
10.000400960000,0.00
10.000401980000,0.00
10.000403000000,0.00
10.000404020000,0.00
10.000405040000,0.00
10.000406060000,0.00
10.000407080000,0.00
10.000408100000,0.00
10.000409120000,0.00
10.000410140000,0.00
10.000411160000,0.00
10.000412180000,0.00
10.000413200000,0.00
10.000414220000,0.00
10.000415240000,0.00
10.000416260000,0.00
10.000417280000,0.00
10.000418300000,0.00
10.000419320000,0.00
10.000420340000,0.00
10.000421360000,0.00
10.000422380000,0.00
10.000423400000,0.00
10.000424420000,0.00
10.000425440000,0.00
10.000426460000,0.00
10.000427480000,0.00
10.000428500000,0.00
10.000429520000,0.00
10.000430540000,0.00
10.000431560000,0.00
10.000432580000,0.00
10.000433600000,0.00
10.000434620000,0.00
10.000435640000,0.00
10.000436660000,0.00
10.000437680000,0.00
10.000438700000,0.00
10.000439720000,0.00
10.000440740000,0.00
10.000441760000,0.00
10.000442780000,0.00
10.000443800000,0.00
10.000444820000,0.00
10.000445840000,0.00
10.000446860000,0.00
10.000447880000,0.00
10.000448900000,0.00
10.000449920000,0.00
10.000450940000,0.00
10.000451960000,0.00
10.000452980000,0.00
10.000454000000,0.00
10.000455020000,0.00
10.000456040000,0.00
10.000457060000,0.00
10.000458080000,0.00
10.000459100000,0.00
10.000460120000,0.00
10.000461140000,0.00
10.000462160000,0.00
10.000463180000,0.00
10.000464200000,0.00
10.000465220000,0.00
10.000466240000,0.00
10.000467260000,0.00
10.000468280000,0.00
10.000469300000,0.00
10.000470320000,0.00
10.000471340000,0.00
10.000472360000,0.00
10.000473380000,0.00
10.000474400000,0.00
10.000475420000,0.00
10.000476440000,0.00
10.000477460000,0.00
10.000478480000,0.00
10.000479500000,0.00
10.000480520000,0.00
10.000481540000,0.00
10.000482560000,0.00
10.000483580000,0.00
10.000484600000,0.00
10.000485620000,0.00
10.000486640000,0.00
10.000487660000,0.00
10.000488680000,0.00
10.000489700000,0.00
10.000490720000,0.00
10.000491740000,0.00
10.000492760000,0.00
10.000493780000,0.00
10.000494800000,0.00
10.000495820000,0.00
10.000496840000,0.00
10.000497860000,0.00
10.000498880000,0.00
10.000499900000,0.00
10.000500920000,0.00
10.000501940000,0.00
10.000502960000,0.00
10.000503980000,0.00
10.000505000000,0.00
10.000506020000,0.00
10.000507040000,0.00
10.000508060000,0.00
10.000509080000,0.00
10.000510100000,0.00
10.000511120000,0.00
10.000512140000,0.00
10.000513160000,0.00
10.000514180000,0.00
10.000515200000,0.00
10.000516220000,0.00
10.000517240000,0.00
10.000518260000,0.00
10.000519280000,0.00
10.000520300000,0.00
10.000521320000,0.00
10.000522340000,0.00
10.000523360000,0.00
10.000524380000,0.00
10.000525400000,0.00
10.000526420000,0.00
10.000527440000,0.00
10.000528460000,0.00
10.000529480000,0.00
10.000530500000,0.00
10.000531520000,0.00
10.000532540000,0.00
10.000533560000,0.00
10.000534580000,0.00
10.000535600000,0.00
10.000536620000,0.00
10.000537640000,0.00
10.000538660000,0.00
10.000539680000,0.00
10.000540700000,0.00
10.000541720000,0.00
10.000542740000,0.00
10.000543760000,0.00
10.000544780000,0.00
10.000545800000,0.00
10.000546820000,0.00
10.000547840000,0.00
10.000548860000,0.00
10.000549880000,0.00
10.000550900000,0.00
10.000551920000,0.00
10.000552940000,0.00
10.000553960000,0.00
10.000554980000,0.00
10.000556000000,0.00
10.000557020000,0.00
10.000558040000,0.00
10.000559060000,0.00
10.000560080000,0.00
10.000561100000,0.00
10.000562120000,0.00
10.000563140000,0.00
10.000564160000,0.00
10.000565180000,0.00
10.000566200000,0.00
10.000567220000,0.00
10.000568240000,0.00
10.000569260000,0.00
10.000570280000,0.00
10.000571300000,0.00
10.000572320000,0.00
10.000573340000,0.00
10.000574360000,0.00
10.000575380000,0.00
10.000576400000,0.00
10.000577420000,0.00
10.000578440000,0.00
10.000579460000,0.00
10.000580480000,0.00
10.000581500000,0.00
10.000582520000,0.00
10.000583540000,0.00
10.000584560000,0.00
10.000585580000,0.00
10.000586600000,0.00
10.000587620000,0.00
10.000588640000,0.00
10.000589660000,0.00
10.000590680000,0.00
10.000591700000,0.00
10.000592720000,0.00
10.000593740000,0.00
10.000594760000,0.00
10.000595780000,0.00
10.000596800000,0.00
10.000597820000,0.00
10.000598840000,0.00
10.000599860000,0.00
10.000600880000,0.00
10.000601900000,0.00
10.000602920000,0.00
10.000603940000,0.00
10.000604960000,0.00
10.000605980000,0.00
10.000607000000,0.00
10.000608020000,0.00
10.000609040000,0.00
10.000610060000,0.00
10.000611080000,0.00
10.000612100000,0.00
10.000613120000,0.00
10.000614140000,0.00
10.000615160000,0.00
10.000616180000,0.00
10.000617200000,0.00
10.000618220000,0.00
10.000619240000,0.00
10.000620260000,0.00
10.000621280000,0.00
10.000622300000,0.00
10.000623320000,0.00
10.000624340000,0.00
10.000625360000,0.00
10.000626380000,0.00
10.000627400000,0.00
10.000628420000,0.00
10.000629440000,0.00
10.000630460000,0.00
10.000631480000,0.00
10.000632500000,0.00
10.000633520000,0.00
10.000634540000,0.00
10.000635560000,0.00
10.000636580000,0.00
10.000637600000,0.00
10.000638620000,0.00
10.000639640000,0.00
10.000640660000,0.00
10.000641680000,0.00
10.000642700000,0.00
10.000643720000,0.00
10.000644740000,0.00
10.000645760000,0.00
10.000646780000,0.00
10.000647800000,0.00
10.000648820000,0.00
10.000649840000,0.00
10.000650860000,0.00
10.000651880000,0.00
10.000652900000,0.00
10.000653920000,0.00
10.000654940000,0.00
10.000655960000,0.00
10.000656980000,0.00
10.000658000000,0.00
10.000659020000,0.00
10.000660040000,0.00
10.000661060000,0.00
10.000662080000,0.00
10.000663100000,0.00
10.000664120000,0.00
10.000665140000,0.00
10.000666160000,0.00
10.000667180000,0.00
10.000668200000,0.00
10.000669220000,0.00
10.000670240000,0.00
10.000671260000,0.00
10.000672280000,0.00
10.000673300000,0.00
10.000674320000,0.00
10.000675340000,0.00
10.000676360000,0.00
10.000677380000,0.00
10.000678400000,0.00
10.000679420000,0.00
10.000680440000,0.00
10.000681460000,0.00
10.000682480000,0.00
10.000683500000,0.00
10.000684520000,0.00
10.000685540000,0.00
10.000686560000,0.00
10.000687580000,0.00
10.000688600000,0.00
10.000689620000,0.00
10.000690640000,0.00
10.000691660000,0.00
10.000692680000,0.00
10.000693700000,0.00
10.000694720000,0.00
10.000695740000,0.00
10.000696760000,0.00
10.000697780000,0.00
10.000698800000,0.00
10.000699820000,0.00
10.000700840000,0.00
10.000701860000,0.00
10.000702880000,0.00
10.000703900000,0.00
10.000704920000,0.00
10.000705940000,0.00
10.000706960000,0.00
10.000707980000,0.00
10.000709000000,0.00
10.000710020000,0.00
10.000711040000,0.00
10.000712060000,0.00
10.000713080000,0.00
10.000714100000,0.00
10.000715120000,0.00
10.000716140000,0.00
10.000717160000,0.00
10.000718180000,0.00
10.000719200000,0.00
10.000720220000,0.00
10.000721240000,0.00
10.000722260000,0.00
10.000723280000,0.00
10.000724300000,0.00
10.000725320000,0.00
10.000726340000,0.00
10.000727360000,0.00
10.000728380000,0.00
10.000729400000,0.00
10.000730420000,0.00
10.000731440000,0.00
10.000732460000,0.00
10.000733480000,0.00
10.000734500000,0.00
10.000735520000,0.00
10.000736540000,0.00
10.000737560000,0.00
10.000738580000,0.00
10.000739600000,0.00
10.000740620000,0.00
10.000741640000,0.00
10.000742660000,0.00
10.000743680000,0.00
10.000744700000,0.00
10.000745720000,0.00
10.000746740000,0.00
10.000747760000,0.00
10.000748780000,0.00
10.000749800000,0.00
10.000750820000,0.00
10.000751840000,0.00
10.000752860000,0.00
10.000753880000,0.00
10.000754900000,0.00
10.000755920000,0.00
10.000756940000,0.00
10.000757960000,0.00
10.000758980000,0.00
10.000760000000,0.00
10.000761020000,0.00
10.000762040000,0.00
10.000763060000,0.00
10.000764080000,0.00
10.000765100000,0.00
10.000766120000,0.00
10.000767140000,0.00
10.000768160000,0.00
10.000769180000,0.00
10.000770200000,0.00
10.000771220000,0.00
10.000772240000,0.00
10.000773260000,0.00
10.000774280000,0.00
10.000775300000,0.00
10.000776320000,0.00
10.000777340000,0.00
10.000778360000,0.00
10.000779380000,0.00
10.000780400000,0.00
10.000781420000,0.00
10.000782440000,0.00
10.000783460000,0.00
10.000784480000,0.00
10.000785500000,0.00
10.000786520000,0.00
10.000787540000,0.00
10.000788560000,0.00
10.000789580000,0.00
10.000790600000,0.00
10.000791620000,0.00
10.000792640000,0.00
10.000793660000,0.00
10.000794680000,0.00
10.000795700000,0.00
10.000796720000,0.00
10.000797740000,0.00
10.000798760000,0.00
10.000799780000,0.00
10.000800800000,0.00
10.000801820000,0.00
10.000802840000,0.00
10.000803860000,0.00
10.000804880000,0.00
10.000805900000,0.00
10.000806920000,0.00
10.000807940000,0.00
10.000808960000,0.00
10.000809980000,0.00
10.000811000000,0.00
10.000812020000,0.00
10.000813040000,0.00
10.000814060000,0.00
10.000815080000,0.00
10.000816100000,0.00
10.000817120000,0.00
10.000818140000,0.00
10.000819160000,0.00
10.000820180000,0.00
10.000821200000,0.00
10.000822220000,0.00
10.000823240000,0.00
10.000824260000,0.00
10.000825280000,0.00
10.000826300000,0.00
10.000827320000,0.00
10.000828340000,0.00
10.000829360000,0.00
10.000830380000,0.00
10.000831400000,0.00
10.000832420000,0.00
10.000833440000,0.00
10.000834460000,0.00
10.000835480000,0.00
10.000836500000,0.00
10.000837520000,0.00
10.000838540000,0.00
10.000839560000,0.00
10.000840580000,0.00
10.000841600000,0.00
10.000842620000,0.00
10.000843640000,0.00
10.000844660000,0.00
10.000845680000,0.00
10.000846700000,0.00
10.000847720000,0.00
10.000848740000,0.00
10.000849760000,0.00
10.000850780000,0.00
10.000851800000,0.00
10.000852820000,0.00
10.000853840000,0.00
10.000854860000,0.00
10.000855880000,0.00
10.000856900000,0.00
10.000857920000,0.00
10.000858940000,0.00
10.000859960000,0.00
10.000860980000,0.00
10.000862000000,0.00
10.000863020000,0.00
10.000864040000,0.00
10.000865060000,0.00
10.000866080000,0.00
10.000867100000,0.00
10.000868120000,0.00
10.000869140000,0.00
10.000870160000,0.00
10.000871180000,0.00
10.000872200000,0.00
10.000873220000,0.00
10.000874240000,0.00
10.000875260000,0.00
10.000876280000,0.00
10.000877300000,0.00
10.000878320000,0.00
10.000879340000,0.00
10.000880360000,0.00
10.000881380000,0.00
10.000882400000,0.00
10.000883420000,0.00
10.000884440000,0.00
10.000885460000,0.00
10.000886480000,0.00
10.000887500000,0.00
10.000888520000,0.00
10.000889540000,0.00
10.000890560000,0.00
10.000891580000,0.00
10.000892600000,0.00
10.000893620000,0.00
10.000894640000,0.00
10.000895660000,0.00
10.000896680000,0.00
10.000897700000,0.00
10.000898720000,0.00
10.000899740000,0.00
10.000900760000,0.00
10.000901780000,0.00
10.000902800000,0.00
10.000903820000,0.00
10.000904840000,0.00
10.000905860000,0.00
10.000906880000,0.00
10.000907900000,0.00
10.000908920000,0.00
10.000909940000,0.00
10.000910960000,0.00
10.000911980000,0.00
10.000913000000,0.00
10.000914020000,0.00
10.000915040000,0.00
10.000916060000,0.00
10.000917080000,0.00
10.000918100000,0.00
10.000919120000,0.00
10.000920140000,0.00
10.000921160000,0.00
10.000922180000,0.00
10.000923200000,0.00
10.000924220000,0.00
10.000925240000,0.00
10.000926260000,0.00
10.000927280000,0.00
10.000928300000,0.00
10.000929320000,0.00
10.000930340000,0.00
10.000931360000,0.00
10.000932380000,0.00
10.000933400000,0.00
10.000934420000,0.00
10.000935440000,0.00
10.000936460000,0.00
10.000937480000,0.00
10.000938500000,0.00
10.000939520000,0.00
10.000940540000,0.00
10.000941560000,0.00
10.000942580000,0.00
10.000943600000,0.00
10.000944620000,0.00
10.000945640000,0.00
10.000946660000,0.00
10.000947680000,0.00
10.000948700000,0.00
10.000949720000,0.00
10.000950740000,0.00
10.000951760000,0.00
10.000952780000,0.00
10.000953800000,0.00
10.000954820000,0.00
10.000955840000,0.00
10.000956860000,0.00
10.000957880000,0.00
10.000958900000,0.00
10.000959920000,0.00
10.000960940000,0.00
10.000961960000,0.00
10.000962980000,0.00
10.000964000000,0.00
10.000965020000,0.00
10.000966040000,0.00
10.000967060000,0.00
10.000968080000,0.00
10.000969100000,0.00
10.000970120000,0.00
10.000971140000,0.00
10.000972160000,0.00
10.000973180000,0.00
10.000974200000,0.00
10.000975220000,0.00
10.000976240000,0.00
10.000977260000,0.00
10.000978280000,0.00
10.000979300000,0.00
10.000980320000,0.00
10.000981340000,0.00
10.000982360000,0.00
10.000983380000,0.00
10.000984400000,0.00
10.000985420000,0.00
10.000986440000,0.00
10.000987460000,0.00
10.000988480000,0.00
10.000989500000,0.00
10.000990520000,0.00
10.000991540000,0.00
10.000992560000,0.00
10.000993580000,0.00
10.000994600000,0.00
10.000995620000,0.00
10.000996640000,0.00
10.000997660000,0.00
10.000998680000,0.00
10.000999700000,0.00
10.001000720000,0.00
10.001001740000,0.00
10.001002760000,0.00
10.001003780000,0.00
10.001004800000,0.00
10.001005820000,0.00
10.001006840000,0.00
10.001007860000,0.00
10.001008880000,0.00
10.001009900000,0.00
10.001010920000,0.00
10.001011940000,0.00
10.001012960000,0.00
10.001013980000,0.00
10.001015000000,0.00
10.001016020000,0.00
10.001017040000,0.00
10.001018060000,0.00
10.001019080000,0.00
10.001020100000,0.00
10.001021120000,0.00
10.001022140000,0.00
10.001023160000,0.00
10.001024180000,0.00
10.001025200000,0.00
10.001026220000,0.00
10.001027240000,0.00
10.001028260000,0.00
10.001029280000,0.00
10.001030300000,0.00
10.001031320000,0.00
10.001032340000,0.00
10.001033360000,0.00
10.001034380000,0.00
10.001035400000,0.00
10.001036420000,0.00
10.001037440000,0.00
10.001038460000,0.00
10.001039480000,0.00
10.001040500000,0.00
10.001041520000,0.00
10.001042540000,0.00
10.001043560000,0.00
10.001044580000,0.00
10.001045600000,0.00
10.001046620000,0.00
10.001047640000,0.00
10.001048660000,0.00
10.001049680000,0.00
10.001050700000,0.00
10.001051720000,0.00
10.001052740000,0.00
10.001053760000,0.00
10.001054780000,0.00
10.001055800000,0.00
10.001056820000,0.00
10.001057840000,0.00
10.001058860000,0.00
10.001059880000,0.00
10.001060900000,0.00
10.001061920000,0.00
10.001062940000,0.00
10.001063960000,0.00
10.001064980000,0.00
10.001066000000,0.00
10.001067020000,0.00
10.001068040000,0.00
10.001069060000,0.00
10.001070080000,0.00
10.001071100000,0.00
10.001072120000,0.00
10.001073140000,0.00
10.001074160000,0.00
10.001075180000,0.00
10.001076200000,0.00
10.001077220000,0.00
10.001078240000,0.00
10.001079260000,0.00
10.001080280000,0.00
10.001081300000,0.00
10.001082320000,0.00
10.001083340000,0.00
10.001084360000,0.00
10.001085380000,0.00
10.001086400000,0.00
10.001087420000,0.00
10.001088440000,0.00
10.001089460000,0.00
10.001090480000,0.00
10.001091500000,0.00
10.001092520000,0.00
10.001093540000,0.00
10.001094560000,0.00
10.001095580000,0.00
10.001096600000,0.00
10.001097620000,0.00
10.001098640000,0.00
10.001099660000,0.00
10.001100680000,0.00
10.001101700000,0.00
10.001102720000,0.00
10.001103740000,0.00
10.001104760000,0.00
10.001105780000,0.00
10.001106800000,0.00
10.001107820000,0.00
10.001108840000,0.00
10.001109860000,0.00
10.001110880000,0.00
10.001111900000,0.00
10.001112920000,0.00
10.001113940000,0.00
10.001114960000,0.00
10.001115980000,0.00
10.001117000000,0.00
10.001118020000,0.00
10.001119040000,0.00
10.001120060000,0.00
10.001121080000,0.00
10.001122100000,0.00
10.001123120000,0.00
10.001124140000,0.00
10.001125160000,0.00
10.001126180000,0.00
10.001127200000,0.00
10.001128220000,0.00
10.001129240000,0.00
10.001130260000,0.00
10.001131280000,0.00
10.001132300000,0.00
10.001133320000,0.00
10.001134340000,0.00
10.001135360000,0.00
10.001136380000,0.00
10.001137400000,0.00
10.001138420000,0.00
10.001139440000,0.00
10.001140460000,0.00
10.001141480000,0.00
10.001142500000,0.00
10.001143520000,0.00
10.001144540000,0.00
10.001145560000,0.00
10.001146580000,0.00
10.001147600000,0.00
10.001148620000,0.00
10.001149640000,0.00
10.001150660000,0.00
10.001151680000,0.00
10.001152700000,0.00
10.001153720000,0.00
10.001154740000,0.00
10.001155760000,0.00
10.001156780000,0.00
10.001157800000,0.00
10.001158820000,0.00
10.001159840000,0.00
10.001160860000,0.00
10.001161880000,0.00
10.001162900000,0.00
10.001163920000,0.00
10.001164940000,0.00
10.001165960000,0.00
10.001166980000,0.00
10.001168000000,0.00
10.001169020000,0.00
10.001170040000,0.00
10.001171060000,0.00
10.001172080000,0.00
10.001173100000,0.00
10.001174120000,0.00
10.001175140000,0.00
10.001176160000,0.00
10.001177180000,0.00
10.001178200000,0.00
10.001179220000,0.00
10.001180240000,0.00
10.001181260000,0.00
10.001182280000,0.00
10.001183300000,0.00
10.001184320000,0.00
10.001185340000,0.00
10.001186360000,0.00
10.001187380000,0.00
10.001188400000,0.00
10.001189420000,0.00
10.001190440000,0.00
10.001191460000,0.00
10.001192480000,0.00
10.001193500000,0.00
10.001194520000,0.00
10.001195540000,0.00
10.001196560000,0.00
10.001197580000,0.00
10.001198600000,0.00
10.001199620000,0.00
10.001200640000,0.00
10.001201660000,0.00
10.001202680000,0.00
10.001203700000,0.00
10.001204720000,0.00
10.001205740000,0.00
10.001206760000,0.00
10.001207780000,0.00
10.001208800000,0.00
10.001209820000,0.00
10.001210840000,0.00
10.001211860000,0.00
10.001212880000,0.00
10.001213900000,0.00
10.001214920000,0.00
10.001215940000,0.00
10.001216960000,0.00
10.001217980000,0.00
10.001219000000,0.00
10.001220020000,0.00
10.001221040000,0.00
10.001222060000,0.00
10.001223080000,0.00
10.001224100000,0.00
10.001225120000,0.00
10.001226140000,0.00
10.001227160000,0.00
10.001228180000,0.00
10.001229200000,0.00
10.001230220000,0.00
10.001231240000,0.00
10.001232260000,0.00
10.001233280000,0.00
10.001234300000,0.00
10.001235320000,0.00
10.001236340000,0.00
10.001237360000,0.00
10.001238380000,0.00
10.001239400000,0.00
10.001240420000,0.00
10.001241440000,0.00
10.001242460000,0.00
10.001243480000,0.00
10.001244500000,0.00
10.001245520000,0.00
10.001246540000,0.00
10.001247560000,0.00
10.001248580000,0.00
10.001249600000,0.00
10.001250620000,0.00
10.001251640000,0.00
10.001252660000,0.00
10.001253680000,0.00
10.001254700000,0.00
10.001255720000,0.00
10.001256740000,0.00
10.001257760000,0.00
10.001258780000,0.00
10.001259800000,0.00
10.001260820000,0.00
10.001261840000,0.00
10.001262860000,0.00
10.001263880000,0.00
10.001264900000,0.00
10.001265920000,0.00
10.001266940000,0.00
10.001267960000,0.00
10.001268980000,0.00
10.001270000000,0.00
10.001271020000,0.00
10.001272040000,0.00
10.001273060000,0.00
10.001274080000,0.00
10.001275100000,0.00
10.001276120000,0.00
10.001277140000,0.00
10.001278160000,0.00
10.001279180000,0.00
10.001280200000,0.00
10.001281220000,0.00
10.001282240000,0.00
10.001283260000,0.00
10.001284280000,0.00
10.001285300000,0.00
10.001286320000,0.00
10.001287340000,0.00
10.001288360000,0.00
10.001289380000,0.00
10.001290400000,0.00
10.001291420000,0.00
10.001292440000,0.00
