timestamp,throughput_gbps,queueing_KB
0.000001000000,0.00,0.00
0.000002000000,0.67,0.00
0.000003000000,0.67,0.00
0.000004000000,0.00,0.00
0.000005000000,0.67,0.00
0.000006000000,0.00,0.00
0.000007000000,49.22,0.00
0.000008000000,98.43,0.00
0.000009000000,98.43,0.00
0.000010000000,98.43,0.00
0.000011000000,98.43,0.00
0.000012000000,110.74,0.00
0.000013000000,98.43,0.00
0.000014000000,98.43,0.00
0.000015000000,98.43,0.00
0.000016000000,98.43,0.00
0.000017000000,98.43,0.00
0.000018000000,98.43,0.00
0.000019000000,98.43,0.00
0.000020000000,110.74,0.00
0.000021000000,98.43,0.00
0.000022000000,98.43,0.00
0.000023000000,98.43,0.00
0.000024000000,98.43,0.00
0.000025000000,98.43,0.00
0.000026000000,98.43,0.00
0.000027000000,110.74,0.00
0.000028000000,98.43,0.00
0.000029000000,98.43,0.00
0.000030000000,98.43,0.00
0.000031000000,98.43,0.00
0.000032000000,98.43,0.00
0.000033000000,98.43,0.00
0.000034000000,98.43,0.00
0.000035000000,110.74,0.00
0.000036000000,98.43,0.00
0.000037000000,98.43,0.00
0.000038000000,98.43,0.00
0.000039000000,98.43,0.00
0.000040000000,98.43,0.00
0.000041000000,98.43,0.00
0.000042000000,98.43,0.00
0.000043000000,110.74,0.00
0.000044000000,98.43,0.00
0.000045000000,98.43,0.00
0.000046000000,98.43,0.00
0.000047000000,98.43,0.00
0.000048000000,98.43,0.00
0.000049000000,98.43,0.00
0.000050000000,98.43,0.00
0.000051000000,110.74,0.00
0.000052000000,98.43,0.00
0.000053000000,98.43,0.00
0.000054000000,98.43,0.00
0.000055000000,98.43,0.00
0.000056000000,98.43,0.00
0.000057000000,98.43,0.00
0.000058000000,98.43,0.00
0.000059000000,110.74,0.00
0.000060000000,98.43,0.00
0.000061000000,98.43,0.00
0.000062000000,98.43,0.00
0.000063000000,98.43,0.00
0.000064000000,98.43,0.00
0.000065000000,98.43,0.00
0.000066000000,98.43,0.00
0.000067000000,110.74,0.00
0.000068000000,98.43,0.00
0.000069000000,98.43,0.00
0.000070000000,98.43,0.00
0.000071000000,98.43,0.00
0.000072000000,98.43,0.00
0.000073000000,98.43,0.00
0.000074000000,110.74,0.00
0.000075000000,98.43,0.00
0.000076000000,98.43,0.00
0.000077000000,98.43,0.00
0.000078000000,98.43,0.00
0.000079000000,98.43,0.00
0.000080000000,98.43,0.00
0.000081000000,98.43,0.00
0.000082000000,110.74,0.00
0.000083000000,98.43,0.00
0.000084000000,98.43,0.00
0.000085000000,98.43,0.00
0.000086000000,98.43,0.00
0.000087000000,98.43,0.00
0.000088000000,98.43,0.00
0.000089000000,98.43,0.00
0.000090000000,110.74,0.00
0.000091000000,98.43,0.00
0.000092000000,98.43,0.00
0.000093000000,98.43,0.00
0.000094000000,98.43,0.00
0.000095000000,98.43,0.00
0.000096000000,98.43,0.00
0.000097000000,98.43,0.00
0.000098000000,110.74,0.00
0.000099000000,98.43,0.00
0.000100000000,98.43,0.00
0.000101000000,98.43,0.00
0.000102000000,98.43,0.00
0.000103000000,98.43,0.00
0.000104000000,98.43,0.00
0.000105000000,98.43,0.00
0.000106000000,110.74,0.00
0.000107000000,98.43,0.00
0.000108000000,98.43,0.00
0.000109000000,98.43,0.00
0.000110000000,98.43,0.00
0.000111000000,98.43,0.00
0.000112000000,98.43,0.00
0.000113000000,98.43,0.00
0.000114000000,110.74,0.00
0.000115000000,98.43,0.00
0.000116000000,98.43,0.00
0.000117000000,98.43,0.00
0.000118000000,98.43,0.00
0.000119000000,98.43,0.00
0.000120000000,98.43,0.00
0.000121000000,98.43,0.00
0.000122000000,110.74,0.00
0.000123000000,98.43,0.00
0.000124000000,98.43,0.00
0.000125000000,98.43,0.00
0.000126000000,98.43,0.00
0.000127000000,98.43,0.00
0.000128000000,98.43,0.00
0.000129000000,110.74,0.00
0.000130000000,98.43,0.00
0.000131000000,98.43,0.00
0.000132000000,98.43,0.00
0.000133000000,98.43,0.00
0.000134000000,98.43,0.00
0.000135000000,98.43,0.00
0.000136000000,98.43,0.00
0.000137000000,110.74,0.00
0.000138000000,98.43,0.00
0.000139000000,98.43,0.00
0.000140000000,98.43,0.00
0.000141000000,98.43,0.00
0.000142000000,98.43,0.00
0.000143000000,98.43,0.00
0.000144000000,98.43,0.00
0.000145000000,110.74,0.00
0.000146000000,98.43,0.00
0.000147000000,98.43,0.00
0.000148000000,98.43,0.00
0.000149000000,98.43,0.00
0.000150000000,98.43,0.00
0.000151000000,98.43,0.00
0.000152000000,98.43,0.00
0.000153000000,110.74,0.00
0.000154000000,98.43,0.00
0.000155000000,98.43,0.00
0.000156000000,98.43,0.00
0.000157000000,98.43,0.00
0.000158000000,98.43,0.00
0.000159000000,98.43,0.00
0.000160000000,98.43,0.00
0.000161000000,110.74,0.00
0.000162000000,98.43,0.00
0.000163000000,98.43,0.00
0.000164000000,98.43,0.00
0.000165000000,98.43,0.00
0.000166000000,98.43,0.00
0.000167000000,98.43,0.00
0.000168000000,98.43,0.00
0.000169000000,110.74,0.00
0.000170000000,98.43,0.00
0.000171000000,98.43,0.00
0.000172000000,98.43,0.00
0.000173000000,98.43,0.00
0.000174000000,98.43,0.00
0.000175000000,98.43,0.00
0.000176000000,110.74,0.00
0.000177000000,98.43,0.00
0.000178000000,98.43,0.00
0.000179000000,98.43,0.00
0.000180000000,98.43,0.00
0.000181000000,98.43,0.00
0.000182000000,98.43,0.00
0.000183000000,98.43,0.00
0.000184000000,110.74,0.00
0.000185000000,98.43,0.00
0.000186000000,98.43,0.00
0.000187000000,98.43,0.00
0.000188000000,98.43,0.00
0.000189000000,98.43,0.00
0.000190000000,98.43,0.00
0.000191000000,98.43,0.00
0.000192000000,110.74,0.00
0.000193000000,98.43,0.00
0.000194000000,98.43,0.00
0.000195000000,98.43,0.00
0.000196000000,98.43,0.00
0.000197000000,98.43,0.00
0.000198000000,98.43,0.00
0.000199000000,98.43,0.00
0.000200000000,110.74,0.00
0.000201000000,98.43,0.00
0.000202000000,98.43,0.00
0.000203000000,98.43,0.00
0.000204000000,98.43,0.00
