timestamp,credit_to_sender_0
10.000366783000,0.00
10.000367803000,0.00
10.000368823000,0.00
10.000369843000,0.00
10.000370863000,0.00
10.000371883000,0.00
10.000372903000,0.00
10.000373923000,0.00
10.000374943000,0.00
10.000375963000,0.00
10.000376983000,0.00
10.000378003000,0.00
10.000379023000,0.00
10.000380043000,0.00
10.000381063000,0.00
10.000382083000,0.00
10.000383103000,0.00
10.000384123000,0.00
10.000385143000,0.00
10.000386163000,0.00
10.000387183000,0.00
10.000388203000,0.00
10.000389223000,0.00
10.000390243000,0.00
10.000391263000,0.00
10.000392283000,0.00
10.000393303000,0.00
10.000394323000,0.00
10.000395343000,0.00
10.000396363000,0.00
10.000397383000,0.00
10.000398403000,0.00
10.000399423000,0.00
